Name	A549	BGC-823	HEK293	H9	PC-3M-IE8	T/G HA-VSMC	MCF-7	NSC	Panc-1	U251
hsa-miR-4686	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1245b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4678	N/A	N/A	N/A	0.271000099	0.527913727	N/A	N/A	N/A	N/A	N/A
hsa-miR-4683	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4685-3p	0.334064459	N/A	0.157692725	0.300348033	0.407247731	N/A	N/A	N/A	N/A	N/A
hsa-miR-4740-5p	N/A	N/A	N/A	N/A	N/A	0.739656694	N/A	N/A	N/A	N/A
hsa-miR-4499	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5585-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4433-5p	0.455997977	N/A	0.350614209	0.326625317	N/A	N/A	N/A	0.727022122	N/A	N/A
hsa-miR-659-5p	0.722168781	N/A	0.487654838	N/A	0.681814001	N/A	0.662063137	N/A	N/A	N/A
hsa-miR-5691	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5701	0.254900741	0.352371357	N/A	0.479073706	N/A	N/A	0.573179008	0.838329384	0.481560135	0.334221678
hsa-miR-370	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.720366175	0.586097465	N/A
hsa-miR-4650-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-584-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5196-3p	0.861203797	N/A	0.724696982	N/A	0.644418809	N/A	0.826310111	N/A	N/A	0.415037375
hsa-miR-2681-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5682	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3173-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4704-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4492	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4422	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-205-3p	0.970377727	N/A	0.209331414	0.285179652	0.971096467	N/A	0.683238748	N/A	0.760572642	N/A
hsa-miR-551b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4747-5p	0.502477135	0.497216224	0.291446605	0.114710356	N/A	N/A	0.879110652	N/A	0.715692275	0.95175495
hsa-miR-223-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-675-3p	0.522154185	N/A	0.05048562	0.341943286	0.63014906	N/A	0.719189767	0.71983956	0.825998247	N/A
hcmv-miR-US25-1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-7-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-27a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-558	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-522-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-454-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-342-3p	N/A	N/A	N/A	N/A	0.993437661	N/A	0.636379978	N/A	N/A	N/A
hcmv-miR-US25-2-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-30d-5p	N/A	N/A	0.05446451	0.643365295	0.965654074	N/A	0.925013584	0.502676914	N/A	0.341299573
hsa-miR-410	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.797904403	0.568896069	N/A
hsa-miR-148b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-204-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1825	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-524-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-193a-3p	N/A	N/A	0.248280452	0.321369516	N/A	N/A	0.66816096	0.565231889	0.836273421	0.712725312
hsa-miR-635	N/A	N/A	N/A	N/A	N/A	0.561443943	N/A	N/A	N/A	N/A
hsa-miR-1273a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-186-5p	N/A	N/A	0.088188024	0.394648829	N/A	N/A	0.576942911	0.33159151	N/A	0.257250876
hsa-miR-139-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-934	0.517157492	N/A	N/A	N/A	0.775832691	N/A	N/A	0.934240998	N/A	N/A
hsa-miR-219-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.797770255	N/A
hsa-miR-25-5p	0.40273329	N/A	N/A	0.249396132	0.579581869	N/A	N/A	0.858929093	N/A	0.308847632
hsa-miR-25-3p	N/A	N/A	N/A	N/A	N/A	0.663583726	N/A	0.816731649	0.699056265	N/A
hsa-miR-520d-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-106b-3p	N/A	N/A	0.485973252	N/A	0.83388819	N/A	N/A	N/A	0.631482894	N/A
hsa-miR-362-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-29c-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-657	N/A	N/A	N/A	N/A	0.53682655	N/A	0.876110658	N/A	N/A	N/A
hsa-miR-30d-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-19b-3p	N/A	0.075875141	N/A	N/A	N/A	N/A	N/A	0.877601471	0.549159566	N/A
hsa-miR-641	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-936	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-556-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1184	N/A	N/A	N/A	0.289704762	0.593060523	N/A	0.919566617	N/A	N/A	N/A
hsa-miR-2053	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1911-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H8*	0.272440928	N/A	0.095575317	0.451074931	0.706047745	N/A	0.977250053	0.822838909	0.803076243	0.906400663
hsv1-miR-H2*	N/A	N/A	N/A	N/A	0.525338522	N/A	N/A	N/A	N/A	N/A
hsa-miR-543	N/A	N/A	0.449128251	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-940	N/A	N/A	0.133816166	0.552508358	N/A	N/A	0.712556368	0.783656116	0.678161552	N/A
hsa-miR-28-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.671367508	0.763298713	N/A
hsa-miR-502-3p	N/A	N/A	0.248099693	N/A	N/A	N/A	N/A	N/A	0.716201557	N/A
hsa-miR-3118	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-11*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3126-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4288	N/A	0.297114161	0.301365419	0.41882773	N/A	N/A	0.798844027	0.415257983	0.535349013	0.206372843
hsa-miR-500a-5p/hsa-miR-500b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3190-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3130-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4256	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4291	0.842530211	N/A	N/A	N/A	N/A	0.55353443	N/A	N/A	0.702067051	N/A
hsv1-miR-H14-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2355-3p	0.712747139	0.885379594	0.169082355	0.306207667	0.809940113	N/A	0.848500801	0.877096814	N/A	0.613050944
hsa-miR-3668	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3934	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H6-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3681-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-676-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3654	0.210292386	N/A	N/A	N/A	0.9080116	N/A	N/A	N/A	N/A	N/A
hsa-miR-3605-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3669	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3685	0.646497508	N/A	0.10005332	0.303103486	0.666045749	N/A	0.582633488	N/A	0.789247077	N/A
hsa-miR-411-3p	N/A	N/A	N/A	N/A	0.950244699	N/A	N/A	0.572925041	N/A	N/A
hsa-miR-138-2-3p	N/A	0.868803992	N/A	0.310018583	0.684176184	0.928284336	0.77263894	0.317065457	N/A	0.28821035
hsa-miR-630	0.712164692	N/A	0.113522033	0.412097739	N/A	N/A	0.542609098	0.574547524	0.930939078	N/A
kshv-miR-K12-6-3p	N/A	N/A	0.258684859	0.468361975	0.938062058	N/A	N/A	0.746608486	0.773926908	N/A
hsa-miR-16-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5187-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-644b-3p	N/A	N/A	0.187360993	0.387689051	0.821581875	N/A	0.547325145	0.615590107	0.531819464	0.670245288
hsa-miR-4536-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4520a-5p/hsa-miR-4520b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4641	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4495	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-520d-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4655-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4776-3p	0.085228293	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5093	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4711-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4645-5p	N/A	N/A	N/A	0.321115976	0.518315291	N/A	N/A	N/A	N/A	N/A
hsa-miR-4718	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3689f	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ab	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4659a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4756-3p	N/A	N/A	N/A	N/A	N/A	N/A	0.875738123	N/A	N/A	N/A
hsa-miR-4716-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4442	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4797-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4639-3p	0.630790767	0.847821384	0.148555077	0.325872805	0.638775602	N/A	0.432274908	0.666128454	0.598327699	N/A
hsa-miR-4467	0.136569386	N/A	0.967482543	0.443680955	0.814495463	N/A	0.907777299	N/A	0.948671252	0.742619513
hsa-miR-4482-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4799-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4801	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3162-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4670-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4782-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5191	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.546620359	N/A
hsa-miR-4694-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3156-3p	0.648818861	0.643690914	0.15453005	0.394928128	0.678746211	0.752330491	0.785435346	0.870153505	N/A	0.783214623
hsa-miR-4715-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aq-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2467-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-488-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3944-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-450a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548as-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4481	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-640	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4484	N/A	N/A	0.198100553	N/A	N/A	N/A	N/A	0.64097361	0.481667803	N/A
hsa-miR-548am-5p/hsa-miR-548c-5p/hsa-miR-548o-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-99b-5p	N/A	N/A	N/A	0.149435739	0.971083402	N/A	N/A	0.421088467	N/A	0.39968817
hsa-miR-183-3p	0.713425806	0.999427585	0.265724259	0.394163405	N/A	0.540764704	0.60932997	0.952381602	0.558962221	0.534407861
hcmv-miR-US33-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1468	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-495	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.642184708	N/A	N/A
hsa-miR-576-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-UL22A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-379-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.753140905	N/A	N/A
hsa-miR-485-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-196a-3p	0.742802159	N/A	0.52486988	N/A	N/A	N/A	N/A	N/A	0.877793521	N/A
hsa-miR-1292	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-497-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1251	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-323b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-541-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-182-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-331-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1537	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART7*	0.639110614	0.393280427	0.366266615	0.302962736	0.8310721	N/A	N/A	N/A	N/A	0.945451945
hsa-miR-1301	0.71101561	N/A	0.25238675	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-195-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-19a-3p	N/A	0.755119807	0.889684138	0.242017551	N/A	N/A	N/A	0.841834223	N/A	0.291977804
hsa-miR-1182	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-24-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-515-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-32-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-498	0.831350549	N/A	0.088780073	0.285534037	0.526647609	N/A	0.666759972	0.892994607	0.591079438	N/A
hiv1-miR-H1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-302d-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-483-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-876-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-153	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-570-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1245a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART11-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-339-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3116	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1469	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1471	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-549	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-671-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-520e	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-23b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-499a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
kshv-miR-K12-8*	N/A	0.680529624	0.10968808	0.391075879	N/A	N/A	0.750429222	N/A	0.693703828	0.759863234
hsa-miR-3176	N/A	N/A	0.52842012	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4289	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4269	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3147	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4268	0.168591664	N/A	0.1235614	0.302754754	0.64103809	N/A	0.735934688	0.867815606	0.617470048	0.947659221
hsa-miR-3180/hsa-miR-3180-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3124-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3157-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3187-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-516a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3914	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3910	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3616-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548y	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-877-3p	0.165581426	N/A	0.194137392	0.349167866	0.841903262	N/A	0.849834075	0.84515355	0.656048518	0.533036525
hsa-miR-3197	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4302	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4298	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-129-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-629-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-222-3p	N/A	0.653140529	0.055341738	0.199095204	0.613420872	N/A	N/A	0.361682183	N/A	0.356372883
hsa-miR-1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4770	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-539-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4524b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ar-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4522	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-651	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4733-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5089	0.637759433	N/A	N/A	N/A	0.740094436	0.867980557	N/A	N/A	N/A	N/A
hsa-miR-5197-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378f	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4520b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4636	0.133141632	N/A	N/A	N/A	0.835379944	0.966722733	N/A	0.494240358	0.537859326	N/A
hsa-miR-4740-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3940-5p	0.145020235	N/A	0.521207988	0.468017427	N/A	0.930820347	0.982535436	N/A	0.841228305	0.341314096
hsa-miR-4502	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5702	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4638-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4703-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4509	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3942-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4762-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4419a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4677-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4680-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4662a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4652-3p	N/A	N/A	N/A	0.510432194	N/A	N/A	N/A	N/A	0.765479547	N/A
hsa-miR-4418	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4689	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ah-3p/hsa-miR-548av-3p/hsa-miR-548o-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4784	N/A	N/A	N/A	N/A	0.894997926	N/A	N/A	N/A	N/A	N/A
hsa-miR-3591-5p	0.321176175	N/A	0.514804257	0.305659388	0.89722675	N/A	0.701811026	0.875295553	0.785107251	0.79890689
hsa-miR-4697-3p	N/A	N/A	0.106039417	0.287484026	N/A	N/A	N/A	N/A	0.731577215	0.992724528
hsa-miR-4712-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4758-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4446-5p	N/A	N/A	N/A	0.259393598	N/A	0.95872589	N/A	N/A	N/A	N/A
hsa-miR-4732-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4730	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3976	0.439569636	N/A	0.255288855	0.307437862	0.911684038	0.985645071	0.760570176	0.905185661	0.780555896	0.533823571
hsa-miR-4420	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4724-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5703	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4717-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-219-2-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-675-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1276	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART6-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-30a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-937	0.233427048	0.662727301	0.73043621	N/A	0.624359497	N/A	0.820977882	0.334868601	N/A	0.091401748
hsa-miR-455-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.796563377	N/A	N/A
hsa-miR-660-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.69577613	N/A
